G_GENERAL;G_LIBELLE;G_ABREGE;G_NATUREGENE;G_CENTRALISABLE;G_PURGEABLE;G_SOLDEPROGRESSIF;G_SAUTPAGE;G_TOTAUXMENSUELS;G_COLLECTIF;G_DATECREATION;G_DATEMODIF;G_DATEOUVERTURE;G_DATEFERMETURE;G_FERME;G_DATEDERNMVT;G_DEBITDERNMVT;G_CREDITDERNMVT;G_NUMDERNMVT;G_LIGNEDERNMVT;G_CONFIDENTIEL;G_SENS;G_TOTALDEBIT;G_TOTALCREDIT;G_LETTRABLE;G_POINTABLE;G_VENTILABLE;G_CORRESP1;G_CORRESP2;G_TVAENCAISSEMENT;G_TVA;G_BUDGENE;G_RISQUETIERS;G_DERNLETTRAGE;G_DEBNONPOINTE;G_CREDNONPOINTE;G_UTILISATEUR;G_TPF;G_SOCIETE;G_VENTILABLE1;G_VENTILABLE2;G_VENTILABLE3;G_VENTILABLE4;G_VENTILABLE5;G_MODELE;G_QUALIFQTE1;G_QUALIFQTE2;G_MODEREGLE;G_JOURPAIEMENT1;G_JOURPAIEMENT2;G_REGIMETVA;G_SOUMISTPF;G_ADRESSE1;G_ADRESSE2;G_ADRESSE3;G_CODEPOSTAL;G_VILLE;G_DIVTERRIT;G_PAYS;G_LANGUE;G_NIF;G_SIRET;G_APE;G_TELEPHONE;G_FAX;G_TELEX;G_RISQUE;G_PLAFOND;G_RELANCEREGLEMENT;G_RELANCETRAITE;G_RESIDENTETRANGER;G_NATUREECONOMIQUE;G_MOTIFVIREMENT;G_LETTREPAIEMENT;G_JURIDIQUE;G_ETABLISSEMENT;G_TVASURENCAISS;G_TOTDEBP;G_TOTCREP;G_TOTDEBE;G_TOTCREE;G_TOTDEBS;G_TOTCRES;G_TOTDEBANO;G_TOTCREANO;G_SUIVITRESO;G_CREERPAR;G_EXPORTE;G_TOTDEBANON1;G_TOTCREANON1;G_DEVISECAISSE;G_TABLE0;G_TABLE1;G_TABLE2;G_TABLE3;G_TABLE4;G_TABLE5;G_TABLE6;G_TABLE7;G_TABLE8;G_TABLE9;G_CONSO;G_TOTDEBPTP;G_TOTCREPTP;G_TOTDEBPTD;G_TOTCREPTD;G_CODEIMPORT;G_EFFET;G_DOMAINE;G_COMPENS;G_IAS14;G_CUTOFF;G_CUTOFFPERIODE;G_CUTOFFECHUE;G_VISAREVISION;G_TOTDEBN2;G_TOTCREN2;G_CYCLEREVISION;G_CUTOFFCOMPTE;G_BLOCNOTE;G_NONTAXABLE;G_GUIDASSOCIER;G_STOCK;G_STKQTE;G_STKMETHODEVAL;G_STKVAL;G_STKMAG;G_STKMAGCTRP;G_STKEXN;G_STKEXNCTRP;G_STKTERRE;G_STKTERRECTRP;G_STKMONTANT;G_QUOTEPART;G_QUOTEPARTPCT;G_EXTOURNE;G_QUOTEPARTTRCH;G_QUOTECPTRANSF;G_QPMONTANT;G_QUOTEPARTTYPE
70800000;Produits des activités annexes;Produits des acti;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-06-16T00:00:00.0000000;0,0000;3500,0000;3;4;0;C  ;0,0000;10500,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;10500,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70820000;Commissions et courtages;Commissions et co;PRO;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70829000;Commissions et courtages (export);Commissions et co;PRO;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70830000;Locations;Locations;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70832000;Produits des locations immobilières;Produits des loca;PRO;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70839000;Locations diverses (export);Locations diverse;PRO;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70840000;Mise à disposition de personnel;Mise à dispositio;PRO;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70849000;Mise disposition personnel (export);Mise disposition;PRO;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70850000;Ports et frais facturés;Ports et frais fa;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70859000;Ports et frais facturés (export);Ports et frais fa;PRO;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70880000;Autres produits activités annexes;Autres produits a;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70889000;Autres produits annexes (export);Autres produits a;PRO;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70900000;Rabais, remises et ristournes accor;Rabais, remises e;PRO;-;-;X;-;-;-;2021-05-05T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;M  ;0,0000;0,0000;-;-;X;;;;NOR;;-;;0,0000;0,0000;DA1;;001;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;0,0000;0,0000;E;;;-;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70910000;R.r.r.accordés s/vtes prod. finis;R.R.R.accordés s/;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70919000;R.r.r.accordés s/vtes prod. (export;R.R.R.accordés s/;PRO;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;132;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70920000;R.r.r.accordés s/vtes prod. interm.;R.R.R.accordés s/;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70929000;R.r.r.accordés s/vtes interm. (expo;R.R.R.accordés s/;PRO;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;132;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70940000;R.r.r.accordés s/travaux;R.R.R.accordés s/;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70949000;R.r.r.accordés s/travaux (export);R.R.R.accordés s/;PRO;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;132;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70950000;R.r.r.accordés s/études;R.R.R.accordés s/;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70959000;R.r.r.accordés s/études (export);R.R.R.accordés s/;PRO;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;132;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70960000;R.r.r.accordés s/prestat. de sces;R.R.R.accordés s/;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70969000;R.r.r.accordés s/prestat. (export);R.R.R.accordés s/;PRO;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;132;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70970000;R.r.r.accordés s/vtes de marchand.;R.R.R.accordés s/;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70979000;R.r.r.accordés s/ventes (export);R.R.R.accordés s/;PRO;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;132;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70980000;R.r.r.accordés s/prod. activ. ann.;R.R.R.accordés s/;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
70989000;R.r.r.accordés s/annexes (export);R.R.R.accordés s/;PRO;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-06-22T15:00:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;XTR;;132;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;E;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
71330000;Variation encours product. biens;Variation encours;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
71340000;Variation encours product. services;Variation encours;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
71350000;Variation stocks produits;Variation stocks;PRO;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;X;;;;;;-;;0,0000;0,0000;DA1;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
72000000;Production immobilisée;Production immobi;PRO;-;-;-;-;-;-;2021-05-11T00:00:00.0000000;2021-06-22T15:03:24.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-03-31T00:00:00.0000000;0,0000;61653,8600;1;10;0;M  ;0,0000;768624,5900;-;-;X;;;;NOR;;-;;0,0000;0,0000;XTR;;;X;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;;0,0000;651906,0000;0,0000;768624,5900;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;0,0000;344133,0000;G;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
